product_name,usernames,ratings,rating_medio
"Dell XPS 15 15.6"" Laptop Intel Core i7 8GB RAM 512GB SSD Silver - 8th Gen i7-8750H Hexa-core - Full HD InfinityEdge display","['sh', 'Annoyed', 'MS', 'WhatAPieceOfGarbage', 'evrimt', 'Anonymous', 'Anonymous', 'Rob', 'JLangbridge', 'stanis', 'HH', 'Developer', 'christine', 'Scott', 'Brad', 'rik', 'almond', 'Naush', 'Bob']","[4.0, 2.0, 2.0, 1.0, 3.0, 2.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 1.0, 2.0, 5.0, 3.0, 1.0]",3.1578947368421053
Canon PG-240 XL High Yield Ink Cartridge - Black,"['WCSt · Review provided by  Best Buy', 'Wayne H.', 'KENNETH · Review provided by  staples.com', 'Alvin the bird photo', 'George L.', 'Redsox-Rick', 'maf314', 'MAX · Review provided by  staples.com', 'Symaca', 'Disappointed · Review provided by  Best Buy', 'A · Review provided by  staples.com', 'Carl J.', 'Carl J.', 'MILTON · Review provided by  staples.com', 'RUBA · Review provided by  staples.com', 'MAX · Review provided by  staples.com', 'V · Review provided by  staples.com', 'JeffreyV · Review provided by  Best Buy', 'MARGO · Review provided by  staples.com', 'Larry · Review provided by  officedepot.com', 'LS · Review provided by  shoppersdrugmart.ca', 'ShihTzuFam · Review provided by  Best Buy', 'Jenni86 · Review provided by  stationerypacks.co.uk', 'Martin C.', 'DAVID · Review provided by  staples.com', 'RichC · Review provided by  Best Buy', 'Alan · Review provided by  bhphotovideo.com', 'Anonymous', 'Anonymous', 'LjeanT · Review provided by  Best Buy', 'Brian', 'Bill', 'RUBA · Review provided by  staples.com', 'JOHN · Review provided by  staples.com', 'Chance Chan · Review provided by  bhphotovideo.com', 'thedoorguy', 'Vimmi · Review provided by  staples.com', 'Steven G.', 'JOHN · Review provided by  staples.com', 'Rob19055 · Review provided by  Best Buy', 'ROBERT · Review provided by  staples.com', 'Jim', 'Nana', 'JUDITH · Review provided by  staples.com', 'Hannah C · Review provided by  stationerypacks.co.uk', 'DAN · Review provided by  staples.com', 'Wayne H.', 'Patricia H · Review provided by  stationerypacks.co.uk', 'Lucky1 · Review provided by  Best Buy', 'DALE · Review provided by  staples.com', 'Mark', 'tcranston', 'ROBERT · Review provided by  staples.com', 'jam-jdtwam · Review provided by  ebay.com', 'DORTHY · Review provided by  staples.com', 'phx4253', 'George L.', 'Robert · Review provided by  bhphotovideo.com', 'point · Review provided by  Best Buy', 'RICHARD · Review provided by  staples.com', 'CadentOstrich93 · Review provided by  Best Buy', 'Cheryl · Review provided by  walmart.com', 'Grandma · Review provided by  Best Buy', 'Matt · Review provided by  Best Buy', 'pj02310955', 'OCGirl · Review provided by  officedepot.com', 'Martin C.', 'Len · Review provided by  bhphotovideo.com', 'JUNE · Review provided by  staples.com', 'Steven G.', 'wishing well · Review provided by  Target', 'JACE · Review provided by  staples.com', 'James K.', 'ROBERT · Review provided by  staples.com', 'DEBI · Review provided by  staples.com', 'KLR650 · Review provided by  Best Buy', 'Juan B.', 'Juan B.', 'RICHARD · Review provided by  staples.com', 'Ray', 'WestTexasBarbie', 'Rex', 'MAX · Review provided by  staples.com', 'Truther · Review provided by  Best Buy', 'TONJA · Review provided by  staples.com', 'Beachbound · Review provided by  Best Buy', 'TALLAH', 'James K.', 'John2222', 'Baig', 'Maryanne', 'JUNE · Review provided by  staples.com']","[1.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0, 1.0, 5.0, 5.0, 4.0, 5.0, 4.0, 1.0, 4.0, 3.0, 4.0, 5.0, 4.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 2.0, 2.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 1.0, 5.0, 4.0, 4.0, 2.0, 5.0, 1.0, 3.0, 2.0, 5.0, 5.0, 1.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 1.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 1.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]",4.086956521739131
JBL Clip+ - Speaker - for portable use - wireless - Bluetooth - 3.2 Watt - yellow,"['Burger', 'wilson6923', 'Julie N', 'Sheri Bear', 'Dondre5000', 'Cheety15', 'glennetta bowens', 'Deci Nutz', 'clairemo', 'randyam', 'cecilia brunazzi', 'NikkoWTF', 'AJinesta', 'Jalissa W', 'Lizwiggi', 'WendyGP', 'Ecko', 'Anthony7', 'Omarskislayer', 'William Paul', 'Bonnie Edenfield', 'connie2', 'David25', 'Dilla70', 'Disgruntled customer', 'Donny', 'Cptgeech', 'rgs7', 'colin walker', 'Disa', 'Stev', 'Shosh', 'derr_pr', 'Mouse', 'maybexmaddie', 'mono', 'Arizreynolds', 'Andrevigh', 'keeks9889', 'JPittsProductions', 'Shawn L.Harris', 'TitusTarnum', 'Swampthing', 'Ben Hayes', 'Bigfoot69', 'Misheyk', 'CJay', 'Music47', 'musicman1', 'Ray Ray', 'Avinash', 'Beachboy34', 'deb1234', 'BIGBUGATTI', 'CourtneyC', 'Tim K', 'georgiaandlarry', 'Courtney', 'saiki', 'Kathy and Sean', 'LuisS', 'Cara', 'Marcela', 'jeezer', 'Rycher Maxx', 'mo17', 'suzyq123', 'Rv10guy', 'Bento75', 'Yellow', 'Roofmaster', 'An anonymous customer', 'shannon velazquez', 'md123', 'sandarvi', 'oneputtwonputt', 'scott duncanson', 'Not Impressed', 'justin b', 'loleeman', 'maybexmaddie']","[5.0, 2.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 4.0, 5.0, 1.0, 5.0, 1.0, 5.0, 1.0, 4.0, 5.0, 1.0, 2.0, 5.0, 1.0, 1.0, 5.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 4.0, 5.0, 5.0, 2.0, 1.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 1.0, 5.0, 1.0, 2.0, 4.0, 4.0, 5.0, 1.0, 5.0, 2.0, 5.0, 5.0, 4.0, 5.0, 5.0, 2.0, 2.0, 1.0, 1.0, 5.0, 1.0, 5.0, 3.0, 3.0, 1.0, 2.0, 5.0, 5.0, 1.0, 4.0, 5.0, 1.0, 1.0, 5.0, 5.0, 5.0]",3.2962962962962963
RAZER Orochi USB Gaming Mouse,"['AmazonCritic', 'Joshua G.', 'John Orleans', 'Jonathan P.', 'Christopher M.', 'Ehrin A.', 'Alena S.', 'Kuma', 'candi carpenter', 'Lucas W.', 'Matt', 'Christopher M.', 'Lucas W.', 'Erik A.', 'Paul E.', 'Jonathan C.', 'Scott W.', 'Sara Alison', 'Tina Nguyen', 'BunsofGlory', 'GALEN W.', 'Anonymous', 'Caleb T.', 'Anonymous', 'Jonathan C.', 'Amazon Customer', 'Delilah J.', 'Phil', 'Anonymous', 'Nicol P.']","[1.0, 5.0, 5.0, 3.0, 3.0, 4.0, 2.0, 5.0, 5.0, 4.0, 5.0, 3.0, 4.0, 5.0, 1.0, 1.0, 4.0, 5.0, 1.0, 5.0, 5.0, 1.0, 4.0, 4.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0]",3.2333333333333334
Nikon Prostaff 3S 8x42 Binoculars,"['Berk · Review provided by  bhphotovideo.com', 'Linda', 'Lorenz', 'STEVEN · Review provided by  adorama.com', 'Helixrider04 · Review provided by  Best Buy', 'Ken', 'Novice birdwatcher · Review provided by  visions.ca', 'Maria · Review provided by  bhphotovideo.com', 'Harold', 'Dan J · Review provided by  REI', 'Berk', 'Jill', 'Sharon', '¿¿¿¿¿¿¿', 'Shimon', 'Cuong', 'Deythean', 'Shuky', 'Maria', 'K', 'Humberto', 'Satya · Review provided by  bhphotovideo.com', 'Todd', 'George', 'Micheal', 'Jeremy', 'James · Review provided by  bhphotovideo.com', 'Orlando', 'Marcel', 'Review provided by  REI', 'Robert', 'Garry', 'CoolVal · Review provided by  REI', 'Ken · Review provided by  bhphotovideo.com', 'DebSea · Review provided by  Best Buy', 'JMac · Review provided by  bestbuy.com', 'Joyce', 'Oldmanjedi · Review provided by  Best Buy', 'Oldmanjedi · Review provided by  bestbuy.com', 'James · Review provided by  bhphotovideo.com', 'Bettina · Review provided by  bhphotovideo.com', 'Larry', 'Valval · Review provided by  REI', 'Raymond · Review provided by  Currys', 'JMac · Review provided by  Best Buy', 'Scott', 'Bear hunting Popa · Review provided by  cabelas.ca', 'James', 'Linda', 'James', 'Reed', 'New Birdwatcher · Review provided by  visions.ca', 'Stanley · Review provided by  adorama.com', 'Jonathan W · Review provided by  very.co.uk', 'Satya', 'Sidney', 'amateur birder · Review provided by  visions.ca', 'Michele', 'Janice', 'charleston', 'Robert', 'Helixrider04 · Review provided by  bestbuy.com', 'James', 'Jonathan · Review provided by  bhphotovideo.com', 'Johnny on the Spot · Review provided by  REI', 'Sloj · Review provided by  visions.ca', 'Wendy', 'Ilija', 'Bhaird', 'Marcel', 'K · Review provided by  bhphotovideo.com', 'Aaron', 'Alan · Review provided by  Currys', 'STEVEN · Review provided by  adorama.com', 'Orlando', 'K · Review provided by  bhphotovideo.com', 'Timothy', 'Sharon', 'John', 'Berk · Review provided by  bhphotovideo.com', 'Ken · Review provided by  bhphotovideo.com']","[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]",4.691358024691358
"LUMIX S Series Camera Lens, 50mm F1.8 L-Mount Lens for Mirrorless Full Frame Digital Cameras, S-S50","['Pedro · Review provided by  adorama.com', 'William · Review provided by  adorama.com', 'Connor', 'Soma V. · Review provided by  videopro.com.au', 'Justin · Review provided by  bhphotovideo.com', 'Craig · Review provided by  bhphotovideo.com', 'Anthony', 'Kevin · Review provided by  bhphotovideo.com', 'Justin · Review provided by  bhphotovideo.com', 'Justin · Review provided by  bhphotovideo.com', 'Helen · Review provided by  bhphotovideo.com', 'Helen · Review provided by  bhphotovideo.com', 'Brian · Review provided by  bhphotovideo.com', 'christophe · Review provided by  bhphotovideo.com', 'Chuck · Review provided by  bhphotovideo.com', 'Floyd · Review provided by  bhphotovideo.com', 'Gary · Review provided by  bhphotovideo.com', 'Anthony · Review provided by  bhphotovideo.com', 'ILEE · Review provided by  bestbuy.com', 'Craig · Review provided by  bhphotovideo.com', 'Daniel · Review provided by  bhphotovideo.com', 'Gary', 'Justin · Review provided by  bhphotovideo.com', 'Gonzalo · Review provided by  bhphotovideo.com', 'Curren · Review provided by  bhphotovideo.com', 'Brian · Review provided by  bhphotovideo.com', 'Mr. Melody · Review provided by  wexphotographic.com', 'Chuck · Review provided by  bhphotovideo.com', 'Charles · Review provided by  bhphotovideo.com', 'Gary · Review provided by  bhphotovideo.com', 'Connor · Review provided by  bhphotovideo.com', 'Justin', 'Floyd · Review provided by  bhphotovideo.com', 'Helen · Review provided by  bhphotovideo.com', 'Charles · Review provided by  bhphotovideo.com', 'Helen · Review provided by  bhphotovideo.com', 'HARRY · Review provided by  adorama.com']","[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 1.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",4.675675675675675
Sony Xperia XZ F8331 32GB Unlocked GSM 4G LTE Quad-Core Phone w/ 23MP Camera - Mineral Black,"['Lindsay', 'Jeremy', 'cfelix74', 'barom', 'Jeremy', 'cellphone']","[1.0, 1.0, 4.0, 5.0, 1.0, 4.0]",2.6666666666666665
"Nikon D3000 10.2 Megapixel Digital SLR Camera with Lens, 0.71"", 2.17""","['Youngphotographer', 'Mike', 'theehmig', 'dreamsister4ever', 'Luv photography', 'King', 'Julia', 'Genzo', 'MarjorieB', 'GAJPhotographs']","[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",5.0
Dell Toner Cartridge (OEM# 331-7335) (1 500 Yield),"['Alice', 'se', 'Ginger', '· Review provided by  dell.com', 'Nick', 'Javelin-resident', 'Unnecessary Frustration · Review provided by  dell.com', 'SC Dept of Social Service', 'Debbie', 'John W. · Review provided by  dell.com', 'Dean Q. · Review provided by  staples.com', 'Cosmic', 'Charles Vanlandingham', 'Varetired', 'NANCY', 'MoreInkVendorsWanted', 'Nette', 'MelodyE', 'ELAINE · Review provided by  staples.com', 'Ralph119', 'Alice · Review provided by  dell.com', 'Candacencole', 'Jim · Review provided by  dell.com', 'Maiden Mary · Review provided by  dell.com', 'rich · Review provided by  dell.com', 'Eric O.', 'RB', '· Review provided by  dell.com']","[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 3.0, 4.0, 3.0, 5.0, 3.0, 5.0, 1.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 1.0, 5.0, 5.0, 4.0]",4.107142857142857
DECT 6.0 Cordless Phone,"['Anonymous', 'karl h.', 'Lucy', 'Dominick P.', 'Anna', 'ERIC K.', 'MommyDeee', 'Anonymous']","[5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]",4.75
"14 for Work 14"" Chromebook - Intel Core i3 - 8GB Memory - 32GB eMMC Flash Memory",['Caio'],[5.0],5.0
LG 2.1 Channel 100W Soundbar System with Wired Subwoofer - SH2,"['Zeldamarie', 'Derker', 'Candidpeddler', 'Beezers', 'Rallyn J.', 'ColombiYanna', 'Dlea23', 'Moosh', 'Pilo Oro', 'Shoda', 'Tigger86']","[5.0, 5.0, 4.0, 4.0, 5.0, 1.0, 5.0, 1.0, 4.0, 5.0, 5.0]",4.0
1 V2 Mirrorless Camera with 10-30mm VR Lens,"['Mauricio', 'A.Li', 'Jiefu li', 'C. Norris', 'William', 'Judy Oyer', 'DB']","[5.0, 4.0, 5.0, 5.0, 4.0, 3.0, 5.0]",4.428571428571429
Arlo Pro Wire-Free HD Security System with 1 Camera,"['Daniel White', 'erica hunt', 'tackev', 'Roxy', 'SQURIL', 'GAguy123', 'Jeanne', 'LSBinOC', 'Quoc L.', 'Jonathan', 'Carlos Guzman', 'Cristina C.', 'Tia', 'babs', 'Paula', 'PSeaGamer', 'Cowgirl1957', 'Gene Adams', 'Anonymous', 'tim', 'Vedran S.', 'Amazon Customer', 'Quoc L.', 'Anonymous', 'James Lord', 'June Bug', 'Corrado', 'Rachael', 'LoveMyDachshund', 'david a ketchum', 'Dave', 'w. a.', 'David T.', 'Becky Allemand', 'marley27', 'Martin', 'Steve', 'Amazon Customer', 'Tremaine Oliver', 'Zeinamaria Strizu', 'FirstCam', 'Blah', 'Sally', 'David T.', 'smiely', 'J. Wood', 'Brian', 'marley27', 'Ruth Henderson', 'champ2005', 'Diego']","[5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 1.0, 1.0, 2.0, 1.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 1.0, 5.0, 1.0, 1.0, 4.0, 4.0, 5.0, 2.0, 5.0, 1.0, 5.0, 5.0, 5.0, 3.0, 1.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]",3.7450980392156863
Canon CLI-8 Ink Cartridge - Yellow,"['victor s.', 'Len · Review provided by  bhphotovideo.com', 'RICHARD · Review provided by  staples.com', '"" · Review provided by  staples.com', 'Susan · Review provided by  bhphotovideo.com', 'Christopher · Review provided by  staples.com', 'Joseph S.', 'A M.', 'DAN · Review provided by  staples.com', 'Cynthia D.', 'Thomas · Review provided by  staples.com', 'A M.', 'Rob H.', 'T W · Review provided by  staples.com', 'Robert T.', 'Anonymous', 'Steve P.', 'victor s.', 'Miles C.', 'Peter K.', 'Glenn · Review provided by  bhphotovideo.com', 'John L.', 'Steve P.', 'R M.', 'Kourtneu · Review provided by  staples.com', 'Jonathan G.']","[3.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 1.0, 4.0, 4.0, 5.0, 5.0, 3.0, 4.0]",4.153846153846154
Backup Plus 4TB External USB 3.0/2.0 Portable Hard Drive,"['Traci F.', 'Dale T.', 'Stephen P.', 'Scott T', 'HZaveri', 'Steven D.', 'West', 'Barbara G.', 'Anonymous', 'James R.', 'JOSHSTYLE', 'Cara P.', 'Hrishikesh', 'Flavio Thoth', 'Nicolas S.', 'AUNTIE EM', 'Christopher Lile', 'B. Martin', 'Peter L.']","[1.0, 4.0, 4.0, 1.0, 1.0, 5.0, 2.0, 1.0, 1.0, 5.0, 2.0, 1.0, 4.0, 1.0, 3.0, 2.0, 5.0, 2.0, 1.0]",2.4210526315789473
Apple iPod Nano 8GB 6th Generation - Silver,"['larry k.', 'Anonymous', 'Arvin A.', 'Andrius K.', 'Alyssa M.', 'Douglas W.', 'Billion L.', 'Dave K.']","[1.0, 4.0, 5.0, 1.0, 5.0, 3.0, 5.0, 1.0]",3.125
"Samsung The Sero LS05T 43"" Class HDR 4K UHD Smart QLED TV (Navy Blue)","['Ronald', 'MovieLover6293', 'Raj1nCajun', 'Klow1738', 'LetDownMan · Review provided by  samsung.com', 'Bedroomtv', 'zuko · Review provided by  samsung.com', 'GGKK', 'Jesh', 'Hafeezman · Review provided by  samsung.com', 'Roaldgolf', 'Golz', 'THEBEAST', 'Kristech2021 · Review provided by  samsung.com', 'Shabba', 'Rodre12', 'Shabba', 'Jerry', 'nowhope588', 'Shabba', 'Shelby', 'cindy', 'CorruptH', 'J0C0IB1', 'LetDownMan · Review provided by  samsung.com', 'zuko', 'MIck', 'DotE · Review provided by  samsung.com', 'OleJack', 'Cost2much', 'ExploreTheTechnoclogy', 'Dina Kruchina · Review provided by  Currys', 'MizzLaedie', 'Samham', 'Samham', 'Joeybjab05 · Review provided by  samsung.com', 'Shelby', 'tv consumer', 'EvLovesFlowers', 'Lovethisproduct', 'DotE · Review provided by  samsung.com', 'Eddie', 'BrentC', 'Anonymous', 'Eameslounger77', 'YvesDeLamort · Review provided by  samsung.com', 'Sea4949', 'Precious', 'Danidee', 'K80PV', 'Lovethisproduct', 'Golz', 'Feez · Review provided by  samsung.com', 'ZanicKlaus', 'TheFutureishere · Review provided by  samsung.com', 'Nosheen · Review provided by  Currys', 'stanmed', 'YvesDeLamort', 'YvesDeLamort · Review provided by  samsung.com', 'Louie', 'ExploreTheTechnoclogy · Review provided by  samsung.com', 'Awesome', 'Shelly', 'Barb', 'Jessie', 'Chulgyu', 'Dave7 · Review provided by  johnlewis.com', 'Kris2020', 'Nanurunerk', 'Kris2020', 'Newlife2tv · Review provided by  samsung.com', 'Eddie', 'OleJack', 'ZanicKlaus · Review provided by  samsung.com', 'stanmed · Review provided by  samsung.com', 'LoveLy21', 'Kristech2021', 'Samham', 'Nanurunerk', 'David', 'TheFutureishere', 'Shelby · Review provided by  samsung.com', 'EvLovesFlowers', 'LoveTheSero · Review provided by  samsung.com', 'Daniel', 'Joeybjab05 · Review provided by  samsung.com', 'chocholee', 'Unlocker', 'trento · Review provided by  samsung.com', 'Sorcat69', 'Efollett', 'The Guy', 'Rodney', 'alex', 'Cepcom27', 'searscom', 'Newlife2tv · Review provided by  samsung.com', 'ReddySamsung', 'Kris2020', 'Ronald', 'Shelby', 'MovieLover6293', 'stanmed · Review provided by  samsung.com', 'Hafeezman · Review provided by  samsung.com', 'Dd89', 'Yokobang', 'Lover2shop']","[4.0, 4.0, 5.0, 4.0, 2.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 4.0, 1.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 2.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 2.0, 1.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]",4.579439252336448
JBL Bar 5.1-Channel 4K Ultra HD Soundbar with True Wireless Surround Speakers - Black,"['nnati · Review provided by  JBL', 'Brian M Krolak', 'Abash · Review provided by  JBL', 'William King', 'AlexTT · Review provided by  harveynorman.com.au', '· Review provided by  harveynorman.com.au', 'ItsFredoD · Review provided by  Best Buy', 'Alex K', '1 Happy Customer · Review provided by  harveynorman.com.au', 'Masterbyte · Review provided by  joycemayne.com.au', 'Robyutt · Review provided by  JBL', 'Clips · Review provided by  uk.jbl.com', 'Timothy K.', 'Review provided by  JBL', 'Dairo Rebolledo', 'Ignatius · Review provided by  Best Buy', 'B Beach · Review provided by  JBL', 'William C. Waller Jr.', 'bigdaddy2039 · Review provided by  JBL', 'idontwantanickname · Review provided by  JBL', 'Heriberto Guzman', 'Amazon Customer', 'Review provided by  jbl.com', 'kylemcd2000 · Review provided by  ebay.com', 'Taylor', 'ayyylmao · Review provided by  JBL', 'Nick27 · Review provided by  JBL', 'B Beach · Review provided by  JBL', 'pastorod23 · Review provided by  JBL', '· Review provided by  harveynorman.com.au', 'Ben12346 · Review provided by  JBL', 'AlexTT · Review provided by  harveynorman.com.au', 'Amazon Customer', 'Pete24 · Review provided by  JBL', 'idontwantanickname · Review provided by  JBL', 'CalSound · Review provided by  JBL', 'AlexVZ · Review provided by  uk.jbl.com', 'Timothy K.', 'Amazon Customer', 'stevej45 · Review provided by  richersounds.com', 'RussMaf101 · Review provided by  JBL', 'JerryL · Review provided by  Harman Audio', 'happysad · Review provided by  Harman Audio', 'HamidGh · Review provided by  JBL', 'Mike', 'Nick27 · Review provided by  JBL', 'jyhaze · Review provided by  JBL', 'rlmoyer · Review provided by  JBL', 'David C', '12goes · Review provided by  JBL', 'Dr Sopping Clam · Review provided by  JBL', 'Joleane Ferris', 'Pete24 · Review provided by  JBL', 'Vin73 · Review provided by  JBL', '· Review provided by  JBL', 'CalSound · Review provided by  JBL', 'Bluppsi · Review provided by  jbl.com', 'Clips · Review provided by  uk.jbl.com', 'Vin73 · Review provided by  JBL', 'EPTechGuy · Review provided by  Best Buy', 'James', 'happysad · Review provided by  Harman Audio', 'Brett T Edsall', 'Ben12346 · Review provided by  JBL', '· Review provided by  JBL', 'AlexTT · Review provided by  harveynorman.com.au', 'Chris Prewitt', 'Carrie', 'entertheraptor · Review provided by  JBL', 'happysad · Review provided by  Harman Audio', 'Amazon Customer', 'Joe Ficalora', 'Dezmo · Review provided by  de.jbl.com', 'Misty', 'Ben12346 · Review provided by  JBL']","[4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 3.0, 4.0, 4.0, 5.0, 4.0, 3.0, 2.0, 3.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 1.0, 4.0, 1.0, 2.0, 5.0, 5.0, 1.0, 4.0, 5.0, 1.0, 5.0, 3.0, 5.0, 2.0, 5.0, 1.0, 4.0, 1.0, 1.0, 1.0, 5.0, 1.0, 5.0, 5.0, 5.0, 1.0, 4.0, 5.0, 1.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 5.0, 1.0, 4.0, 1.0, 3.0, 4.0, 1.0, 4.0, 1.0, 1.0, 5.0, 5.0, 1.0, 5.0, 1.0]",3.3733333333333335
Apple iPhone SE (2020) 128GB GSM/CDMA Fully Unlocked Phone - Red,"['JimVB · Review provided by  Best Buy', 'Steve', 'David', 'johnny5555555', 'Geoff in LA · Review provided by  att.com', 'Steve', 'michael barbas · Review provided by  Google', 'Cyndi · Review provided by  vzw.com', 'ARracefan · Review provided by  tracfone.com', 'Janelle', 'CCrider77 · Review provided by  vzw.com', 'Mark', 'Randy928', 'Nancy', 'David', 'David', 'Brittney', 'Belle · Review provided by  officeworks.com.au', 'maxx1010', 'breadandbutter82 · Review provided by  very.co.uk', 'PhoneShopping · Review provided by  vzw.com', 'patriciaandchris · Review provided by  ebay.com', 'William', 'Diego Vides · Review provided by  Google', 'Jason', 'Brenda', 'Charity7', 'Nancy', 'victor', 'John', 'tomseys · Review provided by  tracfone.com']","[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 1.0, 3.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]",4.419354838709677
Windows 8 32-Bit System Builder (oem) - Windows,"['Carlos M.', 'Pierre B.', 'Karolyn K.', 'Javier D.', 'Brandon S.', 'John R.', 'Irvin H.', 'Blacky 6.']","[4.0, 5.0, 1.0, 5.0, 3.0, 1.0, 1.0, 2.0]",2.75
Goosebumps 1  2 (Multi-Feature)(Blu-ray + Digital),"['wilpime-21 · Review provided by  ebay.com', 'searanger · Review provided by  walmart.com', 'DAVID · Review provided by  walmart.com', 'Mom26 · Review provided by  walmart.com', 'Mom26']","[5.0, 2.0, 1.0, 3.0, 3.0]",2.8
ASUS VivoBook 15.6 NanoEdge Bezel Laptop Intel i5-8250U 1.6GHz 8GB 256GB SSD Windows 10,"['Marcel Orellana', 'Amazon Customer', 'Armen', 'Joseph M. Lopez', 'BH', 'LJS209', 'Grigor', 'Glory', 'Lawrence C. Mills', 'Lisa Horvath', 'Andres Franco', 'Marsha Ogburn', 'Amazon Customer', 'Remus Vintila', 'JP Rex', 'ORattan', 'J.P.']","[5.0, 5.0, 5.0, 5.0, 1.0, 4.0, 5.0, 4.0, 5.0, 1.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 1.0]",4.0
