product,usernames_count,rating_medio,usernames_count_log,rating_medio_log,coreness
Beats Solo 3 On Ear Wireless Headphones - Gold,384,3.844660194174757,5.950642552587727,1.3466852230248447,0.2465095986038394
Beats Solo Pro Wireless Noise Cancelling On-Ear Headphones (Red),162,4.241758241758242,5.087596335232384,1.4449778629479808,0.1516143106457242
Beats Solo Pro Wireless Noise Cancelling On-Ear Headphones (ivory),479,4.042735042735043,6.171700597410915,1.3969214536941768,0.0137434554973822
Beats Studio3 Wireless Headphones - Skyline Collection - Desert Sand,198,3.817073170731707,5.288267030694535,1.3394839432759,0.8153310104529616
Beats Studio³ Wireless Noise Cancelling Headphones,162,3.7098765432098766,5.087596335232384,1.3109985993028237,0.9285714285714286
Beats by Dr. Dre - Beats Solo3 Wireless On-Ear Headphones - Silver (Renewed),468,3.8217821782178216,6.148468295917647,1.340716852623571,0.9398954703832751
Beats by Dr. Dre - Powerbeats3 Wireless - White,168,3.147058823529412,5.123963979403259,1.1464683098457449,0.8127177700348432
Beats by Dr. Dre Decade Collection Powerbeats3 Wireless Earphones Black/Red,442,3.2685714285714287,6.091309882077698,1.184353017456284,0.882404181184669
Beats by Dr. Dre EP On-Ear Headphones - White,224,3.6875,5.41164605185504,1.304948721665938,0.9912891986062716
Beats by Dr. Dre Powerbeats High-Performance - Red Wireless Earphones,127,4.0,4.844187086458591,1.3862943611198906,0.7578397212543554
Beats by Dr. Dre Powerbeats Pro Wireless Headphones Bluetooth Earphones - Black (Refurbished),226,3.6015625,5.420534999272286,1.2813677790770313,0.9050522648083624
BenQ 1080P 3D HD Short Throw Home Theater Projector 2200 Lumens Gaming,199,4.918367346938775,5.293304824724492,1.5929766353800283,0.2299301919720768
"BenQ 24.1"" 16:10 PhotoVue IPS Monitor",271,4.6875,5.602118820879701,1.5448993912965292,0.162739965095986
"BenQ 27"" Quad HD 2560 x 1440 2K Resolution 144Hz 2 x HDMI, DisplayPort USB Type-C AMD FreeSync Flicker-Free Low Blue Light Built-in Speakers LED Backlit IPS Gaming Monitor",391,4.647058823529412,5.968707559985366,1.5362345084108056,0.9982578397212544
"BenQ 32"" 16:9 4K HDR FreeSync IPS Monitor",31,4.0,3.4339872044851463,1.3862943611198906,0.2059336823734729
"BenQ DesignVue Designer 27"" 16:9 IPS Monitor",672,4.37984496124031,6.51025834052315,1.4770133267847687,0.2428010471204188
BenQ HDR XPR 4K UHD Home Theater Projector,194,4.40625,5.267858159063328,1.4830239875784417,0.18739092495637
"BenQ Monitor Light, LED Computer Monitor Lamp, Auto-Dimming, Hue Adjustment Features, E-Reading USB Powered Lamp for D",47,4.555555555555555,3.8501476017100575,1.5163474893680884,0.886759581881533
"BenQ Multimedia 31.5"" 16:9 4K HDR FreeSync VA Monitor",541,4.650602409638554,6.293419278846481,1.536996761668233,0.7630662020905923
"BenQ ZOWIE 27"" Full HD 1920 x 1080 1ms 144Hz DVI-D HDMI DisplayPort e-Sports Height Adjustable Gaming Monitor",22,4.444444444444445,3.091042453358316,1.491654876777717,0.989547038327526
BlackBerry Motion (BBD100-2) 32GB Blue Unlocked,4,4.476190476190476,1.3862943611198906,1.4987723445465808,0.231457242582897
Blackwidow V3 Full Size Wired Mechanical Green Clicky Tactile Switch Gaming Keyboard with Chroma RGB Backlighting,20,3.97752808988764,2.995732273553991,1.3806605434016346,0.1324171029668412
"Blade Pro 17.3"" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 2TB Hard Drive + 256GB SSD",14,4.542857142857143,2.6390573296152584,1.5135561407308178,0.9599303135888502
Bleach Box Set 2: Volumes 22-48 with Premium [Book],106,4.373015873015873,4.663439094112067,1.4754529022014364,0.7874564459930313
"Blink XT2 HD Network Camera, 1 Pack",34,3.58,3.5263605246161616,1.275362800412609,0.212696335078534
C270 1280 x 720 Webcam with Noise-Reducing Mics,541,3.7696969696969695,6.293419278846481,1.3269946188385988,0.9163763066202092
"CB2 - 27"" Monitor WQHD 2560x1440 IPS 75Hz 16:9 1000:1 1ms VRB 350Nit | CB272U smiiprx - Refurbished",375,4.276595744680851,5.926926025970411,1.453157306349017,0.9329268292682926
"CB2 28"" Monitor 16:9 UHD Monitor - Refurbished (HDMI)",44,4.333333333333333,3.784189633918261,1.466337068793427,0.8614982578397212
CFEXPRESS TYPE A/SD CARD READER,504,4.463157894736842,6.222576268071369,1.495856563631417,0.8719512195121951
CISCO 1900 CISCO1941/K9 1941 Multi Service Router 2 x 10/100/1000Mbps LAN Ports,7,4.82258064516129,1.9459101490553128,1.5733091883455947,0.9668989547038328
CISCO Catalyst 2960-S Series Managed Ethernet Switch,32,4.75,3.4657359027997265,1.55814461804655,0.1123472949389179
COOLPIX A900 20.0-Megapixel Digital Camera,14,3.64,2.6390573296152584,1.2919836816486494,0.1773560209424083
Camera Roll Bar Mount,275,4.2,5.616771097666572,1.4350845252893227,0.2336387434554974
Canon 045 Magenta Standard-Capacity Toner Cartridge,9,4.409090909090909,2.19722457733622,1.483668525145067,0.0263961605584642
Canon 131 Cyan Toner Cartridge,72,4.428571428571429,4.276666119016055,1.488077055429833,0.2024432809773124
"Canon 2 x 3"" ZINK Photo Paper Pack (20 Sheets)",59,4.304347826086956,4.07753744390572,1.45962563420544,0.9311846689895472
Canon 251 Cyan Standard Yield Ink Cartridge (6514B001),85,4.356435643564357,4.442651256490317,1.4716542100710477,0.0373036649214659
Canon 6097B002 EF-S 18-135mm f/3.5-5.6 IS STM Lenses,220,4.80327868852459,5.393627546352362,1.569298744843756,0.1106020942408377
Canon BG-E22 Battery Grip,200,4.684210526315789,5.298317366548036,1.5441973905656994,0.2323298429319371
Canon CLI-281 Cyan Ink Tank (5.6mL),46,3.8541666666666665,3.828641396489095,1.349154814170434,0.9381533101045296
Canon CLI-281 Photo Blue Ink Tank (5.6mL),46,4.047619047619048,3.828641396489095,1.3981288187668934,0.1996073298429319
Canon CLI-281 XXL Black Ink Tank (11.7mL),192,4.375,5.2574953720277815,1.4759065198095778,0.9930313588850176
Canon CLI-42 Gray Ink Cartridge,264,4.666666666666667,5.575949103146316,1.540445040947149,0.93205574912892
Canon Drop-In Circular Polarizing Filter A,14,4.578947368421052,2.6390573296152584,1.5214691394881432,0.1784467713787085
Canon Drop-In Filter Mount Adapter EF-EOS R with Variable ND Filter,168,3.596774193548387,5.123963979403259,1.2800373864150272,0.175392670157068
Canon EF 11-24mm f/4L USM Lens,209,4.972972972972973,5.342334251964811,1.604017844964761,0.0331588132635253
Canon EF 70-200mm f/2.8L IS III USM Lens,457,4.8979591836734695,6.124683390894205,1.5888186252313647,0.0344677137870855
Canon EF 85mm f/1.2L II USM Lens,310,4.677966101694915,5.736572297479192,1.5428634218114303,0.0774432809773123
Canon EG-E1 Extension Grip (Red),115,4.4375,4.74493212836325,1.490091154801534,0.9608013937282228
Canon EOS 5D Mark IV Full Frame Digital SLR Camera Body,162,4.651685393258427,5.087596335232384,1.5372296040931746,0.2044066317626527
Canon EOS 90D DSLR Camera with 18-135mm Lens,709,4.688715953307393,6.563855526532128,1.5451587610295356,0.8257839721254355
Canon EOS R Mirrorless Digital Camera with 24-105mm Lens,655,4.732954545454546,6.484635235635252,1.554549647128691,0.8449477351916377
"Canon EOS Rebel SL3 DSLR Camera (Black, Body Only)",403,4.75,5.998936561946683,1.55814461804655,0.9059233449477352
Canon ES-68 Lens Hood,329,4.862068965517241,5.796057750765372,1.5814640603916943,0.0080715532286212
Canon ET-101 Lens Hood,115,4.548387096774194,4.74493212836325,1.5147726858930222,0.2098603839441535
Canon ET-77 Lens Hood,151,4.52,5.017279836814924,1.5085119938441398,0.9189895470383276
"Canon IFC-40AB III Interface Cable (15.7"")",71,3.6666666666666665,4.262679877041316,1.2992829841302609,0.9834494773519163
"Canon ImageCLASS MF269dw Value Pack 2925C059 USB, Wireless, Network Ready Black & White Laser All-In-One Printer",184,3.983333333333333,5.214935757608986,1.38211898970941,0.9738675958188152
Canon PG-240 XL High Yield Ink Cartridge - Black,180,4.086956521739131,5.19295685089021,1.4078005663408544,0.8022648083623694
Canon PG-50 Ink Cartridge - Black,23,4.043478260869565,3.1354942159291497,1.3971052772241064,0.85801393728223
Canon PGI-225PGBK Ink Tank Pigment Black,155,4.333333333333333,5.043425116919247,1.466337068793427,0.2133507853403141
Canon PGI-250 & CLI-251 5-Cartridge Value Pack,52,4.6,3.951243718581428,1.5260563034950492,0.1413612565445026
Canon PGI-270 Ink Cartridge - Pigmented Black,191,3.72,5.25227342804663,1.3137236682850553,0.9224738675958188
Canon PGI-270/CLI-271 Ink Cartridge - Combo Pack - Pigmented Black/Cyan/Magenta/Yellow/Paper,73,3.975,4.290459441148391,1.3800247481062953,0.8763066202090593
Canon PGI-280 XL Pigment Black Ink Tank (18.5mL),237,4.376811594202898,5.468060141135132,1.4763205127776102,0.2484729493891797
Canon PIXMA Mg2522 All-in-One Inkjet Printer,28,3.383720930232558,3.332204510175204,1.2189759709179848,0.1985165794066317
Canon PIXMA TR150 Wireless Portable Printer,314,4.31,5.749392985908253,1.4609379041156565,0.0113438045375218
Canon Pigment Ink Cartridge PGI-250XL f/iP7220 Black PGI250XLPGBK,268,4.17741935483871,5.5909869805108565,1.4296936766544464,0.9790940766550522
Canon PowerShot SX420 IS Digital Camera - Black,133,4.092307692307692,4.890349128221754,1.409109038886062,0.9695121951219512
Canon S35 Toner Cartridge - Black,34,4.157894736842105,3.5263605246161616,1.425008873300581,0.2203315881326352
"Canon SG-201 Photo Paper Plus Semi-Gloss (13 x 19"", 50 Sheets)",502,4.855263157894737,6.218600119691729,1.5800633037541962,0.2447643979057591
Canon SLR Lenses EF 24-70mm f/4L IS USM Standard Zoom Lens Black,128,4.673913043478261,4.852030263919617,1.5419966316385678,0.8545296167247387
Canon Speedlite EL-1,195,4.614035087719298,5.272999558563747,1.5291027643432142,0.9712543554006968
Canon TS-E 17mm f/4L Tilt-Shift Lens,192,5.0,5.2574953720277815,1.6094379124341005,0.25
Canon TS-E 50mm f/2.8L Macro Tilt-Shift Lens,324,4.722222222222222,5.780743515792329,1.5522794985941517,0.1424520069808028
"Canon XA15 Compact Full HD Camcorder with SDI, HDMI, and Composite Output",333,4.144927536231884,5.808142489980444,1.4218853062225931,0.2229493891797556
Canon XA55 Professional UHD 4K Camcorder Advanced Accessory Bundle,140,4.333333333333333,4.941642422609304,1.466337068793427,0.0246509598603839
Captain Falcon amiibo (Super Smash Bros Series),122,4.7875,4.804021044733257,1.5660083545067642,0.8118466898954704
Case for Google Pixel 2 XL,19,4.696969696969697,2.9444389791664403,1.5469175554527663,0.9581881533101044
Certified Refurbished - Apple 10.2-Inch iPad (8th Generation) (2020) Wi-Fi - 32GB - Space Gray,471,4.635135135135135,6.154858094016418,1.5336653539617702,0.9242160278745644
Chromecast with Google TV - 4K - Sunrise,530,4.089108910891089,6.272877006546167,1.4083270761197733,0.8414634146341463
Cisco 2911 Security Bundle Router ISR G2,77,4.875,4.343805421853684,1.5841201044498106,0.8928571428571428
Clip+ Portable Bluetooth Speaker,210,3.826923076923077,5.3471075307174685,1.3420611061430652,0.818815331010453
Comfort Desktop 5050 Ergonomic Full-size Wireless Keyboard and Mouse Bundle,478,4.0,6.169610732491456,1.3862943611198906,0.0270506108202443
Coolpix AW110 16.0-Megapixel Digital Camera,29,3.7,3.367295829986474,1.308332819650179,0.0538830715532286
D3100 USB 3.0 Docking Station- HDMI - DP  - Ethernet - USB-C - USB-A - Headphone and audio output -Plug and Play,710,3.6537396121883656,6.565264970035361,1.2957511943844338,0.1675392670157068
D5500 DSLR Camera with AF-S DX NIKKOR 18-140mm f/3.5-5.6G ED VR Lens,265,4.7375,5.579729825986222,1.5555095704085449,0.2281849912739965
D810A DSLR Camera (Body Only),21,4.615384615384615,3.044522437723423,1.529395204760564,0.7813588850174216
DECT 6.0 Cordless Phone,17,4.75,2.833213344056216,1.55814461804655,0.9416376306620208
"DELL 3070-T Certified Pre-Owned PC, Core i5-9500 3.0GHzProcessor, 16GB Ram, 512GB SSD, DVD, Win10P64 (Win 11 Compatible), Manufacturer Refurbished",121,4.857142857142857,4.795790545596741,1.580450375560848,0.9590592334494774
DELL Desktop Computer Inspiron 3650 Intel Core i3 6th Gen 6100 (3.70GHz) 8 GB DDR3L 1TB HDD Intel HD Graphics 530 Windows 10 Home 64-Bit,454,3.808695652173913,6.118097198041348,1.3372867820131962,0.2072425828970331
DELL Desktop Computer Inspiron 3668 i3668-3106BLK Intel Core i3 7th Gen 7100 (3.90GHz) 8GB DDR4 1TB HDD Intel HD Graphics 630 Windows 10 Home 64-Bit,360,4.555147058823529,5.886104031450156,1.516257815333145,0.9433797909407664
DELL PERIPHERALS 45W AC ADAPTER TYPE-C,108,2.7551020408163267,4.68213122712422,1.013454480327803,0.2318935427574171
DJI FPV Goggles,280,3.607142857142857,5.634789603169249,1.2829160066660557,0.0863874345549738
DJI Intelligent Flight Battery for Air 2S & Mavic Air 2,417,4.6,6.0330862217988015,1.5260563034950492,0.9503484320557491
DJI Intelligent Flight Battery for Phantom 4 Pro/Pro+ (Standard Edition),351,4.604166666666667,5.860786223465865,1.526961690609862,0.9817073170731708
DJI Low-Noise Propellers for Mavic 2 Pro/Zoom/Enterprise (One Pair),249,4.857142857142857,5.517452896464707,1.580450375560848,0.9268292682926828
DJI Ronin-S Essentials Kit,658,4.333333333333333,6.489204931325317,1.466337068793427,0.2373472949389179
DJI osmo mobile 2 Handheld Smartphone Gimbal (single unit),154,3.6142857142857134,5.0369526024136295,1.2848942466781612,0.7979094076655052
"Dell - Inspiron 11.6"" Laptop - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Bali blue",51,3.1052631578947367,3.9318256327243257,1.133098464739279,0.218804537521815
"Dell - Inspiron 2-in-1 17.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX150 - 1TB Hard Drive - Silver",1,3.227272727272727,0.0,1.1716374236829996,0.1428883071553228
Dell - Inspiron Desktop - Intel Pentium PQC - 8GB Memory - 1TB HD - Black,143,3.9696969696969697,4.962844630259907,1.3786897617346714,0.0301047120418848
"Dell 23"" Full HD 1920 x 1080 60Hz VGA HDMI Anti-Glare Backlit LED IPS Monitor",318,4.0,5.762051382780177,1.3862943611198906,0.1372164048865619
"Dell 23.8"" HD 1920 x 1080 60 Hz D-Sub, DVI, DisplayPort, USB 2.0 LCD Monitor IPS",32,4.2105263157894735,3.4657359027997265,1.4375876555074412,0.0346858638743455
"Dell 26.96"" 16:9 4K USB-C IPS Monitor",3,4.684210526315789,1.0986122886681098,1.5441973905656994,0.8571428571428571
"Dell 5M1VR Original Toner Cartridge, Yellow, LED, 1400 Pages, 1 Pack",37,4.25,3.610917912644224,1.4469189829363254,0.8318815331010453
"Dell Active Pen, PN350M, Black",8,3.0,2.079441541679836,1.0986122886681098,0.2222949389179755
"Dell Black 23.6"" Gaming LCD Monitor, Dual HDMI Ports for Switching Between PC and Gaming Console",136,4.073170731707317,4.912654885736052,1.4044217457124473,0.0698080279232111
"Dell Desktop (6th Generation Intel Core i7, 8GB RAM, 1TB HDD) NVIDIA GeForce GT 730",85,3.4545454545454546,4.442651256490317,1.2396908869280152,0.9886759581881532
"Dell E1914h 18.5"" Widescreen LED LCD Monitor",29,4.595238095238095,3.367295829986474,1.5250205706215172,0.8240418118466899
"Dell G5 Gaming Laptop (8G DDR4/128G M.2 SSD+1TB HDD)| 15.6"" Full HD IPS | -8300H| NVIDIA GeForce GTX 1050Ti | Backlit Keyboard |Windows 10 | Alpine White",49,3.333333333333333,3.8918202981106265,1.203972804325936,0.2054973821989529
"Dell G5 Gaming Laptop 15.6"" Full HD, Intel Core i7-8750H, NVIDIA GeForce GTX 1050 Ti 4GB, 1TB HDD + 128GB SSD Storage, 8GB RAM, G5587-7139BLK-PUS",1,3.611111111111111,0.0,1.2840155119994725,0.1928446771378708
Dell H5WFX Cyan Standard Yield Toner Cartridge,14,4.5,2.6390573296152584,1.5040773967762742,0.0135253054101221
"Dell Inspiron 15 7586 2-1 UHD Laptop, Intel Core i7-8565U, 16GB Memory, 512GB SSD, NVIDIA GeForce MX150 Graphics, Touch",74,3.892857142857143,4.30406509320417,1.35914337205394,0.0711169284467713
"Dell Inspiron 7506-SLV Home and Business Laptop-2-in-1 (Intel i5-1135G7 4-Core, 64GB RAM, 8TB PCIe SSD, 15.6"" Touch  Full HD (1920x1080), Intel Iris Xe, Fingerprint, Wifi, Bluetooth, Win 10 Pro)",36,3.88,3.58351893845611,1.355835153635182,0.0161431064572425
"Dell Inspiron 7586 2-in-1 - Flip design - Core i5 8265U / 1.6 GHz - Win 10 Home 64-bit - 8 GB RAM - 256 GB SSD NVMe - 15.6"" IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi 5 - silver",102,4.067567567567568,4.624972813284271,1.403045171544706,0.7656794425087108
"Dell Inspiron Chromebook 11.6"", Intel Celeron N3060, 4GB RAM, 16GB SSD, Chrome OS, Black, 3181",68,4.104477611940299,4.219507705176107,1.4120784782756053,0.8162020905923345
Dell OptiPlex 3000 3060 Desktop Computer - Intel Core i3 (8th Gen) i3-8100 3.60 GHz - 4 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro 64-bit (English/French/Spanish) - Small Form Factor,86,5.0,4.454347296253507,1.6094379124341005,0.1695026178010471
Dell OptiPlex 3040 - Core i5 6500T 2.5 GHz - 4 GB - 500 GB - English,25,2.75,3.218875824868201,1.01160091167848,0.7665505226480837
"Dell OptiPlex 7010-SFF Desktop PC with Intel Core i5-3470 Processor, 8GB Memory, 1TB Hard Drive and Windows 10 - Refurbished",83,4.048387096774194,4.418840607796598,1.3983185540866925,0.1721204188481675
Dell P2217H - LED monitor,69,4.787878787878788,4.23410650459726,1.5660874715604869,0.8327526132404182
"Dell P2418HT - LED Monitor - 24""",488,4.368421052631579,6.190315405853148,1.4744016286301571,0.8702090592334495
Dell P614N Cyan High Yield Toner Cartridge,6,5.0,1.791759469228055,1.6094379124341005,0.9337979094076656
"Dell S2716DG LED with G Sync 27"" Gaming Computer Monitor",203,3.9722222222222223,5.313205979041787,1.3793256918037973,0.8214285714285714
"Dell SE2717HR 27"" FHD LED Monitor - 1920 x 1080 Full HD Display - 75Hz Refresh Rate (HDMI) - AMD FreeSync Technology - 6ms Response Time - In-plane Switching Technology",243,4.341463414634147,5.493061443340548,1.4682114835877773,0.0660994764397905
Dell Toner Cartridge (OEM# 331-7335) (1 500 Yield),3,4.107142857142857,1.0986122886681098,1.4127276181880462,0.2338568935427574
"Dell U2412M 24"" UltraSharp LED Monitor",373,4.344086021505376,5.921578419643816,1.468815384807894,0.2292757417102967
"Dell UltraSharp 24.1"" Dual HDMI Widescreen LCD Monitor IPS 300 cd/m2 DCR 2,000,000:1 (1000:1), Height & Pivot Adjustable, Built in USB 3.0 Hub",640,4.653846153846154,6.461468176353717,1.5376940075752592,0.0650087260034904
"Dell UltraSharp 31.5"" Monitor Black  -  3840 x 2160 Ultra HD 4K display - 6ms response time - Anti-glare w/ 3H hardness - Widescreen (16:9)",174,4.378378378378378,5.159055299214529,1.4766784225881595,0.9921602787456446
Dell UltraSharp IPS LCD 24-Inch Screen LED-Lit Monitor (U2419H),361,4.530612244897959,5.8888779583328805,1.5108570837616528,0.2135689354275741
"Dell XPS 13 9380 Touchscreen Laptop, 13.3"", Intel Core i7-8565U, 8GB RAM, 256GB SSD, Intel UHD Graphics 620, XPS9380-7660SLV-PUS",63,3.5,4.143134726391533,1.252762968495368,0.2107329842931937
"Dell XPS 15 15.6"" Laptop Intel Core i7 8GB RAM 512GB SSD Silver - 8th Gen i7-8750H Hexa-core - Full HD InfinityEdge display",107,3.1578947368421053,4.672828834461906,1.1499055830556602,0.7534843205574913
"Dell XPS i7-8550U 16GB 1TB SSD Intel UHD Graphics 620 13.3"" FHD Windows 10 Home",8,2.333333333333333,2.079441541679836,0.8472978603872037,0.2264397905759162
"Dell i5575-A347SLV Inspiron Laptop, 15.6'' Touchscreen, AMD Ryzen 5 2500U, 16GB DDR DRAM, 1TB HDD, Windows 10 Home 64bit",16,2.625,2.772588722239781,0.965080896043587,0.1934991273996509
DeskJet 3755 Wireless All-In-One Instant Ink Ready Inkjet Printer,428,3.65506329113924,6.059123195581797,1.296113409368982,0.1764834205933682
Desktop 850 Full-size Wireless Keyboard and Mouse Bundle,114,3.4927536231884058,4.736198448394496,1.2506904288933955,0.2471640488656195
Dji Spark Part3 Intelligent Flight Battery,256,4.636363636363637,5.545177444479562,1.5339303599259553,0.2207678883071553
DualShock 4 Wireless Controller for PlayStation 4 - Gold,454,3.7818181818181817,6.118097198041348,1.330204894468847,0.2170593368237347
"Dyson Cyclone V10 Animal Lightweight Cordless Stick Vacuum Cleaner, Purple",464,4.238341968911917,6.139884552226255,1.4441721476978615,0.1420157068062827
"Dyson V8 Animal Cord-Free Vacuum, Blue/Gray",572,4.098076923076923,6.349138991379798,1.410517820523144,0.1836823734729493
ELPLP65 Replacement Projector Lamp / Bulb Model,20,4.666666666666667,2.995732273553991,1.540445040947149,0.8815331010452961
EOS R6 Mirrorless Camera (Body Only),778,4.72258064516129,6.656726524178391,1.552355397042065,0.2122600349040139
EPSON 127 High Capacity Ink Cartridge Magenta,11,4.65,2.3978952727983707,1.536867219599265,0.8649825783972125
EPSON High-Capacity Ink Cartridge Yellow,115,5.0,4.74493212836325,1.6094379124341005,0.2179319371727748
EPSON T124 DURABrite Ultra Ink Standard Capacity Cyan Cartridge (T124220-S) for Select Epson Stylus and Workforce Printers,5,4.789473684210527,1.6094379124341005,1.5664205273504097,0.1843368237347295
EVO Plus 256GB microSDXC UHS-I Memory Card,138,5.0,4.927253685157205,1.6094379124341005,0.1974258289703316
EX5250 Pro Wireless XGA 3LCD Projector,5,3.7857142857142856,1.6094379124341005,1.3312345839368631,0.2194589877835951
Echo Studio Hi-Res 330W Smart Speaker with Dolby Atmos and Spatial Audio Processing Technology and Alexa,107,4.033707865168539,4.672828834461906,1.394686018756139,0.0477748691099476
EcoTank Pro ET-16600 Wireless All-In-One Inkjet Printer,21,3.95,3.044522437723423,1.3737155789130306,0.0222513089005235
Eneloop AA NIMH rechargeable batteries (12-pack),17,4.823529411764706,2.833213344056216,1.573505903208037,0.2284031413612565
Energy Star 550 sq ft Window-Mounted Compact Air Conditioner,104,4.0,4.6443908991413725,1.3862943611198906,0.1980802792321117
Epson - Expression Home XP-430 Small-in-One Printer,26,2.305555555555556,3.258096538021482,0.8353216693404878,0.0458115183246073
Epson - Expression Premium EcoTank ET-7750 Wireless All-in-One Inkjet Printer - Black,61,2.95,4.110873864173311,1.0818051703517284,0.0322862129144851
"Epson 120"" EpiqVision Ultra LS500 4000-Lumen Pixel-Shift 4K UHD 3LCD Laser Projector TV System with 120"" Screen (Black Projector)",35,4.7407407407407405,3.555348061489413,1.556193397915288,0.2366928446771379
Epson 127XL Single Ink Cartridge - Yellow (EPST127420),24,4.411764705882353,3.1780538303479458,1.4842747694800944,0.1808464223385689
Epson 802 DURABrite Ultra Standard-Capacity Ink Cartridge Color Multi Pack,81,3.79296875,4.394449154672439,1.3331490238117625,0.1972076788830715
Epson Claria 273 Ink Cartridge T273520,21,4.344827586206897,3.044522437723423,1.468986076965004,0.1489965095986038
Epson EF-100 Home Theater Laser 3LCD Projector with Android TV Wireless Adapter (White),8,4.478260869565218,2.079441541679836,1.4992347723004862,0.1891361256544502
"Epson ES1000 Ultra-Portable Tabletop Projection Screen (45.35 x 34.5"")",28,4.413043478260869,3.332204510175204,1.4845645825526923,0.8484320557491289
Epson EcoTank ET-2720 Wireless All-in-One Color Supertank Printer,188,4.125,5.236441962829949,1.4170660197866445,0.1906631762652705
Epson Expression ET-2550 EcoTank Wireless All-in-One Printer,7,3.1538461538461537,1.9459101490553128,1.148622709242771,0.1162739965095986
Epson Expression Home XP-330 Small-in-One - Multifunction printer - color - ink-jet - 8.5 in x 11.7 in (original) - A4/Legal (media) - 8.5 in x 44 in (media) - up to 9 ppm (printing) - 100 sheets - US,29,2.28125,3.367295829986474,0.8247235383486646,0.8893728222996515
Epson Expression Home XP-4100 Wireless Color Printer with Scanner and Copier,244,3.6882352941176473,5.497168225293202,1.305148103582659,0.2159685863874345
"Epson Ink Cartridge, 220XL, Black, 4-Pack",13,3.672727272727273,2.5649493574615367,1.300934512168734,0.9146341463414634
Epson Perfection 3490 Photo Flatbed Scanner,32,4.611111111111111,3.4657359027997265,1.528468849900433,0.1649214659685864
Epson Perfection V39 Flatbed Color Photo Scanner with Auto Photo Enhancement Features,317,3.848056537102473,5.75890177387728,1.3475682252897228,0.1828097731239092
Epson Perfection V850 Pro Scanner,514,4.223684210526316,6.2422232654551655,1.4407077828436847,0.1136561954624781
Epson PictureMate PM-400 Wireless Color Inkjet Printer (C11CE84201),366,4.290322580645161,5.902633333401366,1.4563619237366074,0.0185427574171029
Epson Pro EX9210 Wireless WUXGA 3LCD Projector,20,4.54,2.995732273553991,1.5129270120532563,0.1345986038394415
Epson T124 Black Standard Yield Ink Cartridge,141,4.416666666666667,4.948759890378168,1.4853852637641216,0.1479057591623036
"Epson T124 Black/Cyan/Magenta/Yellow Standard Yield Ink Cartridge, 4/Pack (T124120-BCS)",162,4.269662921348314,5.087596335232384,1.4515348829882917,0.1958987783595113
Epson T200 Yellow Standard Yield Ink Cartridge,89,4.293103448275862,4.48863636973214,1.4570098859182885,0.8745644599303136
Epson T288 Cyan Standard Yield Ink Cartridge (T288220-S),5,3.838709677419355,1.6094379124341005,1.3451362886263831,0.8963414634146342
"Epson T288 Cyan/Magenta/Yellow Standard Yield Ink Cartridge, 3/Pack (T288520-S)",122,4.082781456953643,4.804021044733257,1.4067784857894747,0.8527874564459931
Epson T288XL Yellow High Yield Ink Cartridge (T288XL420-S),62,3.970149253731343,4.127134385045092,1.378803689390733,0.2273123909249563
Epson T312 Magenta Claria Photo HD Ink Cartridge with Sensormatic,31,4.875,3.4339872044851463,1.5841201044498106,0.2220767888307155
"Epson T410 Cyan/Magenta/Yellow/Photo Black Standard Yield Ink Cartridge, 4/Pack (T410520S)",395,3.971428571428572,5.978885764901122,1.3791258716412782,0.813588850174216
Epson T664 Black Ink Bottle with Sensormatic (70mL),87,4.59375,4.465908118654584,1.5246966839790097,0.1791012216404886
Epson T664 Cyan Ink Bottle with Sensormatic (70mL),24,4.681159420289855,3.1780538303479458,1.5435458186253972,0.8222996515679443
Epson T676XL Yellow High Yield Ink Cartridge,68,4.486486486486487,4.219507705176107,1.5010698757123189,0.9015679442508712
"Epson T702 Cyan/Magenta/Yellow Standard Yield Ink Cartridge, 3/Pack (T702520-S)",3,4.176470588235294,1.0986122886681098,1.4294665329850995,0.7508710801393729
"Epson T78 Cyan/Magenta/Yellow/Light Cyan/Light Magenta Standard Yield Ink Cartridge, 5/Pack (T078920-S)",47,4.463636363636364,3.8501476017100575,1.4959637620021045,0.0248691099476439
"Epson T79 Black/Cyan/Magenta High Yield Ink Cartridge, 3/Pack",6,4.371428571428571,1.791759469228055,1.4750898599030218,0.2364746945898778
"Epson T802 Black/Cyan/Magenta/Yellow Standard Yield Ink Cartridge, 4/Pack (T802120-BCS)",42,3.755555555555556,3.737669618283368,1.3232362251527536,0.0647905759162303
Epson VS250 - 3LCD projector - portable,61,4.475,4.110873864173311,1.498506351726819,0.1993891797556719
"Epson WorkForce 2650 Wireless Inkjet Multifunction Printer, Color",12,1.8666666666666667,2.4849066497880004,0.6241543090729939,0.8353658536585366
"Epson WorkForce 7610 Wireless Inkjet Multifunction Printer, Color",100,2.5789473684210527,4.605170185988092,0.9473813189441862,0.7752613240418118
