product,usernames_count,coreness,rating_medio,usernames_count_log,rating_medio_log
Canon TS-E 17mm f/4L Tilt-Shift Lens,193,0.21596858638743455,5.0,5.262690188904886,1.6094379124341003
Canon TS-E 50mm f/2.8L Macro Tilt-Shift Lens,334,0.21793193717277487,4.722222222222222,5.811140992976701,1.5522794985941517
"Canon XA15 Compact Full HD Camcorder with SDI, HDMI, and Composite Output",361,0.23647469458987785,4.144927536231884,5.8888779583328805,1.4218853062225931
Canon XA55 Professional UHD 4K Camcorder Advanced Accessory Bundle,140,0.006544502617801047,4.333333333333333,4.941642422609304,1.466337068793427
Canon imageCLASS LBP6000 Up to 19 ppm Monochrome Laser Printer,2,0.22164048865619546,4.3,0.6931471805599453,1.4586150226995167
Canon imageCLASS Mono Laser MFP 2222C003,3,0.2268760907504363,4.1,1.0986122886681098,1.410986973710262
Captain Falcon amiibo (Super Smash Bros Series),136,0.9041811846689896,4.7875,4.912654885736052,1.5660083545067642
Case for Google Pixel 2 XL,33,0.8893728222996515,4.696969696969697,3.4965075614664802,1.5469175554527665
Certified Refurbished - Apple 10.2-Inch iPad (8th Generation) (2020) Wi-Fi - 32GB - Space Gray,524,0.8118466898954704,4.635135135135135,6.261491684321042,1.5336653539617702
Chromecast with Google TV - 4K - Sunrise,561,0.8911149825783973,4.089108910891089,6.329720905522696,1.4083270761197733
Cisco 2911 Security Bundle Router ISR G2,81,0.9503484320557491,4.875,4.394449154672439,1.5841201044498106
Cisco Small Business Wireless Access Point 802.11b/g/n up to 300Mbps/ PoE/Advanced Security,24,0.8292682926829268,3.1379310344827585,3.1780538303479458,1.143563676530376
Clip Portable Bluetooth Speaker,5,0.9085365853658537,4.104166666666667,1.6094379124341003,1.4120027178300976
Clip+ Portable Bluetooth Speaker,238,0.8170731707317074,3.826923076923077,5.472270673671475,1.3420611061430652
Comfort Desktop 5050 Ergonomic Full-size Wireless Keyboard and Mouse Bundle,501,0.04712041884816754,4.0,6.2166061010848646,1.3862943611198906
Coolpix AW110 16.0-Megapixel Digital Camera,37,0.1463787085514834,3.7,3.6109179126442243,1.308332819650179
Coolpix S9700 16.0-Megapixel Digital Camera,3,0.7970383275261324,3.5,1.0986122886681098,1.252762968495368
D3100 USB 3.0 Docking Station- HDMI - DP  - Ethernet - USB-C - USB-A - Headphone and audio output -Plug and Play,773,0.2325479930191972,3.6537396121883656,6.650279048587422,1.2957511943844338
D5500 DSLR Camera with AF-S DX NIKKOR 18-140mm f/3.5-5.6G ED VR Lens,276,0.23952879581151834,4.7375,5.62040086571715,1.5555095704085447
D810A DSLR Camera (Body Only),25,0.7961672473867596,4.615384615384615,3.2188758248682006,1.529395204760564
DECT 6.0 Cordless Phone,21,0.912020905923345,4.75,3.044522437723423,1.55814461804655
"DELL 3070-T Certified Pre-Owned PC, Core i5-9500 3.0GHzProcessor, 16GB Ram, 512GB SSD, DVD, Win10P64 (Win 11 Compatible), Manufacturer Refurbished",126,0.8606271777003485,4.857142857142857,4.836281906951478,1.580450375560848
DELL Desktop Computer Inspiron 3650 Intel Core i3 6th Gen 6100 (3.70GHz) 8 GB DDR3L 1TB HDD Intel HD Graphics 530 Windows 10 Home 64-Bit,487,0.23342059336823734,3.8086956521739133,6.18826412308259,1.3372867820131962
DELL Desktop Computer Inspiron 3668 i3668-3106BLK Intel Core i3 7th Gen 7100 (3.90GHz) 8GB DDR4 1TB HDD Intel HD Graphics 630 Windows 10 Home 64-Bit,402,0.9294425087108014,4.555147058823529,5.996452088619021,1.516257815333145
"DELL Laptop XPS Intel Core i5 6th Gen 6200U (2.30GHz) 8GB Memory 256 GB SSD Intel HD Graphics 5500 13.3"" Touchscreen Windows 10 Home 64-Bit",8,0.9181184668989547,2.3076923076923075,2.0794415416798357,0.8362480242006185
DELL PERIPHERALS 45W AC ADAPTER TYPE-C,120,0.21204188481675393,2.7551020408163267,4.787491742782046,1.013454480327803
DJI FPV Goggles,287,0.1018760907504363,3.607142857142857,5.659482215759621,1.2829160066660557
DJI Intelligent Flight Battery for Air 2S & Mavic Air 2,425,0.990418118466899,4.6,6.052089168924417,1.5260563034950492
DJI Intelligent Flight Battery for Phantom 4 Pro/Pro+ (Standard Edition),369,0.9912891986062717,4.604166666666667,5.910796644040527,1.526961690609862
DJI Low-Noise Propellers for Mavic 2 Pro/Zoom/Enterprise (One Pair),257,0.8989547038327526,4.857142857142857,5.54907608489522,1.580450375560848
DJI Ronin-S Essentials Kit,686,0.24672774869109948,4.333333333333333,6.530877627725885,1.466337068793427
DJI osmo mobile 2 Handheld Smartphone Gimbal (single unit),165,0.8144599303135889,3.6142857142857143,5.10594547390058,1.2848942466781612
"Dell - 15.6"" Gaming Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 Ti - 1TB HDD + 128GB SSD - Alpine White",2,0.9886759581881533,4.571428571428571,0.6931471805599453,1.519825753744413
"Dell - Inspiron 11.6"" Laptop - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Bali blue",65,0.2218586387434555,3.1052631578947367,4.174387269895637,1.133098464739279
"Dell - Inspiron 2-in-1 17.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX150 - 1TB Hard Drive - Silver",8,0.09533158813263526,3.227272727272727,2.0794415416798357,1.1716374236829996
"Dell - Inspiron 7000 2-In-1 17"" Qhd+ Touch-Screen Laptop - Intel Core I7 - Nvidia Geforce Mx350 - 16gb Memory - 512gb Ssd+32gb - Silver",3,0.168848167539267,4.35,1.0986122886681098,1.4701758451005926
Dell - Inspiron Desktop - Intel Pentium PQC - 8GB Memory - 1TB HD - Black,176,0.033595113438045374,3.9696969696969697,5.170483995038151,1.3786897617346714
"Dell 23"" Full HD 1920 x 1080 60Hz VGA HDMI Anti-Glare Backlit LED IPS Monitor",329,0.1719022687609075,4.0,5.796057750765372,1.3862943611198906
"Dell 23.8"" HD 1920 x 1080 60 Hz D-Sub, DVI, DisplayPort, USB 2.0 LCD Monitor IPS",40,0.0067626527050610825,4.2105263157894735,3.6888794541139363,1.4375876555074412
"Dell 26.96"" 16:9 4K USB-C IPS Monitor",5,0.9285714285714286,4.684210526315789,1.6094379124341003,1.5441973905656994
"Dell 27"" Ultra HD 4K Monitor",8,0.21967713787085516,3.888888888888889,2.0794415416798357,1.3581234841531944
Dell 330-9524 Toner Cartridge for Dell 1130 / 1130n / 1133 / 1135n Laser Printers Black,15,0.016361256544502618,4.0,2.70805020110221,1.3862943611198906
"Dell 5M1VR Original Toner Cartridge, Yellow, LED, 1400 Pages, 1 Pack",41,0.8719512195121951,4.25,3.713572066704308,1.4469189829363254
"Dell Active Pen, PN350M, Black",12,0.2017888307155323,3.0,2.4849066497880004,1.0986122886681098
"Dell Black 23.6"" Gaming LCD Monitor, Dual HDMI Ports for Switching Between PC and Gaming Console",155,0.1524869109947644,4.073170731707317,5.043425116919247,1.4044217457124473
"Dell DRYXV (Parts # RWXNT) Toner Cartridge 2,500 Page Yield for Dell B1260dn/B1260dnf/ B1265dfw/B1265dnf Laser Printers; Black",2,0.13983420593368237,4.3076923076923075,0.6931471805599453,1.4604023332736125
"Dell Desktop (6th Generation Intel Core i7, 8GB RAM, 1TB HDD) NVIDIA GeForce GT 730",89,0.8423344947735192,3.4545454545454546,4.48863636973214,1.2396908869280152
"Dell E1914h 18.5"" Widescreen LED LCD Monitor",42,0.8240418118466899,4.595238095238095,3.7376696182833684,1.5250205706215172
"Dell G35795958BLK 15.6"" FHD GTX 1050 i5-8300H 8 GB Memory 1TB HDD Windows 10 Home Gaming Notebook",7,0.2362565445026178,3.925925925925926,1.9459101490553132,1.367602228107738
"Dell G5 Gaming Laptop (8G DDR4/128G M.2 SSD+1TB HDD)| 15.6"" Full HD IPS | -8300H| NVIDIA GeForce GTX 1050Ti | Backlit Keyboard |Windows 10 | Alpine White",53,0.24890924956369984,3.3333333333333335,3.970291913552122,1.2039728043259361
"Dell G5 Gaming Laptop 15.6"" Full HD, Intel Core i7-8750H, NVIDIA GeForce GTX 1050 Ti 4GB, 1TB HDD + 128GB SSD Storage, 8GB RAM, G5587-7139BLK-PUS",4,0.24258289703315883,3.611111111111111,1.3862943611198906,1.2840155119994725
Dell H5WFX Cyan Standard Yield Toner Cartridge,29,0.027923211169284468,4.5,3.367295829986474,1.5040773967762742
"Dell Inspiron 15 7586 2-1 UHD Laptop, Intel Core i7-8565U, 16GB Memory, 512GB SSD, NVIDIA GeForce MX150 Graphics, Touch",80,0.06806282722513089,3.892857142857143,4.382026634673881,1.3591433720539399
"Dell Inspiron 15.6"" Full HD Touchscreen Laptop, Intel Core i5 i5-6200U, 4GB RAM, 500GB HD, Windows 10 Home, Gray, 5568",1,0.01723385689354276,3.142857142857143,0.0,1.1451323043030026
"Dell Inspiron 15.6"" Touchscreen Laptop Intel Core i5-7200U 8GB Memory 256GB SSD",20,0.8780487804878049,3.3529411764705883,2.995732273553991,1.209837923778334
Dell Inspiron 15.6-inch Laptop (I3541-2000BLK),13,0.9137630662020906,3.2,2.5649493574615367,1.1631508098056809
"Dell Inspiron 17 5000 17-5758 17.3"" HD+ Notebook - Intel Core i3-5005U Proc.",7,0.8562717770034843,3.1,1.9459101490553132,1.1314021114911006
"Dell Inspiron 7506-SLV Home and Business Laptop-2-in-1 (Intel i5-1135G7 4-Core, 64GB RAM, 8TB PCIe SSD, 15.6"" Touch  Full HD (1920x1080), Intel Iris Xe, Fingerprint, Wifi, Bluetooth, Win 10 Pro)",41,0.06173647469458988,3.88,3.713572066704308,1.355835153635182
"Dell Inspiron 7586 2-in-1 - Flip design - Core i5 8265U / 1.6 GHz - Win 10 Home 64-bit - 8 GB RAM - 256 GB SSD NVMe - 15.6"" IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi 5 - silver",132,0.8832752613240418,4.0675675675675675,4.882801922586371,1.4030451715447059
"Dell Inspiron Chromebook 11.6"", Intel Celeron N3060, 4GB RAM, 16GB SSD, Chrome OS, Black, 3181",81,0.7900696864111498,4.104477611940299,4.394449154672439,1.4120784782756053
Dell Mounting Arm for Monitor 332-1235,3,0.19415357766143107,4.176470588235294,1.0986122886681098,1.4294665329850995
Dell OptiPlex 3000 3060 Desktop Computer - Intel Core i3 (8th Gen) i3-8100 3.60 GHz - 4 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro 64-bit (English/French/Spanish) - Small Form Factor,95,0.1631762652705061,5.0,4.553876891600541,1.6094379124341003
Dell OptiPlex 3040 - Core i5 6500T 2.5 GHz - 4 GB - 500 GB - English,27,0.8623693379790941,2.75,3.295836866004329,1.0116009116784799
"Dell OptiPlex 7010-SFF Desktop PC with Intel Core i5-3470 Processor, 8GB Memory, 1TB Hard Drive and Windows 10 - Refurbished",89,0.18891797556719023,4.048387096774194,4.48863636973214,1.3983185540866925
Dell P2217H - LED monitor,93,0.8858885017421603,4.787878787878788,4.532599493153256,1.5660874715604867
"Dell P2418HT - LED Monitor - 24""",517,0.877177700348432,4.368421052631579,6.248042874508429,1.4744016286301573
Dell P614N Cyan High Yield Toner Cartridge,6,0.8937282229965157,5.0,1.791759469228055,1.6094379124341003
"Dell S2716DG LED with G Sync 27"" Gaming Computer Monitor",214,0.7987804878048781,3.9722222222222223,5.365976015021851,1.3793256918037973
"Dell SE2717HR 27"" FHD LED Monitor - 1920 x 1080 Full HD Display - 75Hz Refresh Rate (HDMI) - AMD FreeSync Technology - 6ms Response Time - In-plane Switching Technology",276,0.14267015706806283,4.341463414634147,5.62040086571715,1.4682114835877773
Dell Toner Cartridge (OEM# 331-7335) (1 500 Yield),10,0.17473821989528796,4.107142857142857,2.302585092994046,1.4127276181880462
"Dell U2412M 24"" UltraSharp LED Monitor",419,0.2006980802792321,4.344086021505376,6.037870919922137,1.468815384807894
"Dell UltraSharp 24.1"" Dual HDMI Widescreen LCD Monitor IPS 300 cd/m2 DCR 2,000,000:1 (1000:1), Height & Pivot Adjustable, Built in USB 3.0 Hub",681,0.08660558464223386,4.653846153846154,6.523562306149512,1.5376940075752592
"Dell UltraSharp 31.5"" Monitor Black  -  3840 x 2160 Ultra HD 4K display - 6ms response time - Anti-glare w/ 3H hardness - Widescreen (16:9)",219,0.9111498257839721,4.378378378378378,5.389071729816501,1.4766784225881595
"Dell UltraSharp Black 23.8"" Widescreen LED Backlight LCD IPS Monitor, 1920 x 1080, 1000:1, 250cd/m2, HDMI&DVI&USB Display Port, VESA Mountable",37,0.15532286212914487,4.1875,3.6109179126442243,1.4321038971511848
Dell UltraSharp IPS LCD 24-Inch Screen LED-Lit Monitor (U2419H),376,0.1943717277486911,4.530612244897959,5.929589143389895,1.5108570837616528
"Dell XPS 13 9380 Touchscreen Laptop, 13.3"", Intel Core i7-8565U, 8GB RAM, 256GB SSD, Intel UHD Graphics 620, XPS9380-7660SLV-PUS",73,0.20680628272251309,3.5,4.290459441148391,1.252762968495368
"Dell XPS 15 15.6"" Laptop Intel Core i7 8GB RAM 512GB SSD Silver - 8th Gen i7-8750H Hexa-core - Full HD InfinityEdge display",111,0.7883275261324042,3.1578947368421053,4.709530201312334,1.1499055830556602
"Dell XPS i7-8550U 16GB 1TB SSD Intel UHD Graphics 620 13.3"" FHD Windows 10 Home",10,0.2231675392670157,2.3333333333333335,2.302585092994046,0.8472978603872037
"Dell i5575-A347SLV Inspiron Laptop, 15.6'' Touchscreen, AMD Ryzen 5 2500U, 16GB DDR DRAM, 1TB HDD, Windows 10 Home 64bit",16,0.16644851657940662,2.625,2.772588722239781,0.965080896043587
DeskJet 3755 Wireless All-In-One Instant Ink Ready Inkjet Printer,469,0.18084642233856893,3.6550632911392404,6.150602768446279,1.296113409368982
Desktop 850 Full-size Wireless Keyboard and Mouse Bundle,151,0.24956369982547993,3.4927536231884058,5.017279836814924,1.2506904288933955
Dji Spark Part3 Intelligent Flight Battery,264,0.15139616055846422,4.636363636363637,5.575949103146316,1.5339303599259553
DualShock 4 Wireless Controller for PlayStation 4 - Gold,481,0.2161867364746946,3.7818181818181817,6.175867270105761,1.330204894468847
"Dyson Cyclone V10 Animal Lightweight Cordless Stick Vacuum Cleaner, Purple",475,0.18739092495637,4.238341968911917,6.163314804034641,1.4441721476978615
"Dyson V8 Animal Cord-Free Vacuum, Blue/Gray",613,0.19873472949389182,4.098076923076923,6.418364935936212,1.4105178205231441
"E-reader, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, White",1,0.8266550522648084,4.3,0.0,1.4586150226995167
ELPLP65 Replacement Projector Lamp / Bulb Model,20,0.8945993031358885,4.666666666666667,2.995732273553991,1.540445040947149
EOS R6 Mirrorless Camera (Body Only),820,0.1782286212914485,4.72258064516129,6.709304340258298,1.552355397042065
EPSON 127 High Capacity Ink Cartridge Magenta,14,0.8597560975609756,4.65,2.6390573296152584,1.536867219599265
EPSON High-Capacity Ink Cartridge Yellow,119,0.2412739965095986,5.0,4.77912349311153,1.6094379124341003
EPSON T124 DURABrite Ultra Ink Standard Capacity Cyan Cartridge (T124220-S) for Select Epson Stylus and Workforce Printers,5,0.19240837696335078,4.7894736842105265,1.6094379124341003,1.5664205273504097
EVO Plus 256GB microSDXC UHS-I Memory Card,140,0.19698952879581152,5.0,4.941642422609304,1.6094379124341003
EX5250 Pro Wireless XGA 3LCD Projector,17,0.20113438045375218,3.7857142857142856,2.833213344056216,1.3312345839368631
Echo Buttons 2 Buttons per Pack - A Gaming Companion for Your Echo,5,0.03795811518324607,4.529411764705882,1.6094379124341003,1.5105920777974677
Echo Studio Hi-Res 330W Smart Speaker with Dolby Atmos and Spatial Audio Processing Technology and Alexa,120,0.032722513089005235,4.033707865168539,4.787491742782046,1.394686018756139
EcoTank ET-3710 All-in-One Cartridge-Free Supertank Printer,7,0.1551047120418848,4.838383838383838,1.9459101490553132,1.5765807472763254
EcoTank Pro ET-16600 Wireless All-In-One Inkjet Printer,29,0.058900523560209424,3.95,3.367295829986474,1.3737155789130306
Eneloop AA NIMH rechargeable batteries (12-pack),30,0.22011343804537523,4.823529411764706,3.4011973816621555,1.573505903208037
Energy Star 550 sq ft Window-Mounted Compact Air Conditioner,116,0.19589877835951136,4.0,4.7535901911063645,1.3862943611198906
Epson - Expression Home XP-430 Small-in-One Printer,35,0.06544502617801047,2.3055555555555554,3.5553480614894135,0.8353216693404878
Epson - Expression Premium EcoTank ET-7750 Wireless All-in-One Inkjet Printer - Black,67,0.030104712041884817,2.95,4.204692619390966,1.0818051703517284
Epson - WorkForce ES-300W Wireless Duplex Mobile Document Scanner - Black,1,0.9433797909407665,3.9555555555555557,0.0,1.3751210605217654
"Epson 120"" EpiqVision Ultra LS500 4000-Lumen Pixel-Shift 4K UHD 3LCD Laser Projector TV System with 120"" Screen (Black Projector)",40,0.23603839441535776,4.7407407407407405,3.6888794541139363,1.556193397915288
Epson 127XL Single Ink Cartridge - Yellow (EPST127420),38,0.149869109947644,4.411764705882353,3.6375861597263857,1.4842747694800944
"Epson 220 DURABrite Ultra Ink Cartridge, Black, 2-pack",2,0.1662303664921466,3.7142857142857144,0.6931471805599453,1.3121863889661687
Epson 786 DURABrite Ultra Standard-Capacity Cyan Ink Cartridge,3,0.17212041884816753,4.3076923076923075,1.0986122886681098,1.4604023332736125
Epson 802 DURABrite Ultra Standard-Capacity Ink Cartridge Color Multi Pack,130,0.1863001745200698,3.79296875,4.867534450455582,1.3331490238117625
Epson C11CG29201 Expression Home XP-5100 All-in-One Printer,4,0.8501742160278746,3.268292682926829,1.3862943611198906,1.1842677332466034
Epson Claria 273 Ink Cartridge T273520,39,0.19546247818499127,4.344827586206897,3.6635616461296463,1.468986076965004
Epson EF-100 Home Theater Laser 3LCD Projector with Android TV Wireless Adapter (White),15,0.18826352530541013,4.478260869565218,2.70805020110221,1.4992347723004862
"Epson ES1000 Ultra-Portable Tabletop Projection Screen (45.35 x 34.5"")",29,0.8257839721254355,4.413043478260869,3.367295829986474,1.4845645825526923
Epson EcoTank ET-2720 Wireless All-in-One Color Supertank Printer,229,0.218804537521815,4.125,5.43372200355424,1.4170660197866443
Epson Expression ET-2550 EcoTank Wireless All-in-One Printer,8,0.1457242582897033,3.1538461538461537,2.0794415416798357,1.148622709242771
Epson Expression Home XP-330 Small-in-One - Multifunction printer - color - ink-jet - 8.5 in x 11.7 in (original) - A4/Legal (media) - 8.5 in x 44 in (media) - up to 9 ppm (printing) - 100 sheets - US,39,0.8693379790940766,2.28125,3.6635616461296463,0.8247235383486646
Epson Expression Home XP-4100 Wireless Color Printer with Scanner and Copier,278,0.24214659685863874,3.6882352941176473,5.627621113690637,1.305148103582659
"Epson Ink Cartridge, 220XL, Black, 4-Pack",26,0.9616724738675958,3.672727272727273,3.258096538021482,1.300934512168734
Epson Perfection 3490 Photo Flatbed Scanner,36,0.17321116928446773,4.611111111111111,3.58351893845611,1.528468849900433
Epson Perfection V39 Flatbed Color Photo Scanner with Auto Photo Enhancement Features,372,0.20222513089005237,3.8480565371024733,5.918893854273146,1.3475682252897228
Epson Perfection V850 Pro Scanner,548,0.15597731239092497,4.223684210526316,6.306275286948016,1.4407077828436847
Epson PictureMate PM-400 Wireless Color Inkjet Printer (C11CE84201),389,0.04057591623036649,4.290322580645161,5.963579343618446,1.4563619237366074
Epson Pro EX9210 Wireless WUXGA 3LCD Projector,27,0.16906631762652705,4.54,3.295836866004329,1.5129270120532565
Epson T124 Black Standard Yield Ink Cartridge,153,0.14943280977312393,4.416666666666667,5.030437921392435,1.4853852637641216
"Epson T124 Black/Cyan/Magenta/Yellow Standard Yield Ink Cartridge, 4/Pack (T124120-BCS)",188,0.1817190226876091,4.269662921348314,5.236441962829949,1.4515348829882915
Epson T200 Yellow Standard Yield Ink Cartridge,98,0.8797909407665505,4.293103448275862,4.584967478670572,1.4570098859182883
"Epson T212 Black Standard Yield Ink Cartridge, 2/Pack (T212120-D2)",16,0.06348167539267016,3.692982456140351,2.772588722239781,1.306434385287886
Epson T288 Cyan Standard Yield Ink Cartridge (T288220-S),16,0.8963414634146342,3.838709677419355,2.772588722239781,1.3451362886263831
"Epson T288 Cyan/Magenta/Yellow Standard Yield Ink Cartridge, 3/Pack (T288520-S)",173,0.9311846689895471,4.082781456953643,5.153291594497779,1.4067784857894747
Epson T288XL Yellow High Yield Ink Cartridge (T288XL420-S),81,0.16775741710296685,3.970149253731343,4.394449154672439,1.378803689390733
Epson T312 Magenta Claria Photo HD Ink Cartridge with Sensormatic,39,0.23734729493891799,4.875,3.6635616461296463,1.5841201044498106
"Epson T410 Cyan/Magenta/Yellow/Photo Black Standard Yield Ink Cartridge, 4/Pack (T410520S)",443,0.8571428571428571,3.9714285714285715,6.093569770045136,1.3791258716412782
Epson T664 Black Ink Bottle with Sensormatic (70mL),103,0.18280977312390925,4.59375,4.634728988229636,1.5246966839790097
Epson T664 Cyan Ink Bottle with Sensormatic (70mL),38,0.7752613240418118,4.681159420289855,3.6375861597263857,1.5435458186253972
Epson T676XL Yellow High Yield Ink Cartridge,82,0.8484320557491289,4.486486486486487,4.406719247264253,1.5010698757123189
"Epson T702 Cyan/Magenta/Yellow Standard Yield Ink Cartridge, 3/Pack (T702520-S)",35,0.7735191637630662,4.176470588235294,3.5553480614894135,1.4294665329850995
"Epson T78 Cyan/Magenta/Yellow/Light Cyan/Light Magenta Standard Yield Ink Cartridge, 5/Pack (T078920-S)",74,0.02574171029668412,4.463636363636364,4.30406509320417,1.4959637620021045
"Epson T79 Black/Cyan/Magenta High Yield Ink Cartridge, 3/Pack",11,0.19109947643979058,4.371428571428571,2.3978952727983707,1.4750898599030218
"Epson T802 Black/Cyan/Magenta/Yellow Standard Yield Ink Cartridge, 4/Pack (T802120-BCS)",80,0.030759162303664923,3.7555555555555555,4.382026634673881,1.3232362251527536
Epson VS250 - 3LCD projector - portable,62,0.16077661431064572,4.475,4.127134385045092,1.4985063517268187
"Epson WorkForce 2650 Wireless Inkjet Multifunction Printer, Color",17,0.8641114982578397,1.8666666666666667,2.833213344056216,0.6241543090729939
"Epson WorkForce 7610 Wireless Inkjet Multifunction Printer, Color",105,0.8196864111498258,2.5789473684210527,4.653960350157523,0.9473813189441862
"Epson WorkForce Pro WF-3730 Wireless Inkjet Multifunction Printer, Color",297,0.0506108202443281,4.031413612565445,5.6937321388027,1.3941170868010997
Epson WorkForce WF-2750 All-in-One Wireless Color Printer/Copier/Scanner/Fax Machine,33,0.8301393728222997,3.0,3.4965075614664802,1.0986122886681098
Epson WorkForce WF-2760 All-in-One Wireless Color Printer/Copier/Scanner/Fax Machine,16,0.9425087108013938,2.25,2.772588722239781,0.8109302162163288
Essential Wi-Fi Smart Video Doorbell  - Wired,342,0.9834494773519163,3.23,5.834810737062605,1.172482137234565
Everest 310 Wireless On-Ear Headphones,37,0.028795811518324606,4.0625,3.6109179126442243,1.4017985476558559
Everest 310GA Wireless On-Ear Headphones,61,0.22665794066317627,4.476190476190476,4.110873864173311,1.4987723445465808
FE 40mm F2.5 G Full-frame Ultra-compact G Lens for Sony Alpha E-mount Cameras,248,0.07198952879581152,4.896551724137931,5.5134287461649825,1.5885312276147867
FE 70-300mm f/4.5-5.6 G OSS Telephoto Lens for Alpha E-mount Cameras,129,0.886759581881533,4.708333333333333,4.859812404361672,1.5493339883643948
FE 85mm f/1.8 Telephoto Prime Lens for E-mount Cameras,693,0.9398954703832753,4.77639751552795,6.541029999189903,1.563686604521181
Fidelio Portable Bluetooth Speaker,53,0.16797556719022688,2.076923076923077,3.970291913552122,0.7308875085427924
Fire 7 Tablet 7in 16GB Plum,1,0.12303664921465969,3.4166666666666665,0.0,1.2286654169163074
"Fire HD 8 - 8"" - Tablet - 16GB 7th Generation, 2017 Release",922,0.7935540069686411,4.579265658747301,6.826545223556594,1.5215386487527633
"Fire HD 8 16GB (6th Gen, 2016 Release)",271,0.07787958115183247,4.6,5.602118820879701,1.5260563034950492
FireCuda 520 2TB Internal SSD PCIe Gen 4 x4 NVMe,214,0.7665505226480837,4.6125,5.365976015021851,1.5287700093666456
FireTV Stick,25,0.15706806282722513,4.424242424242424,3.2188758248682006,1.4870990602418561
"Folio Touch Keyboard Folio for Apple iPad Pro 11"" (1st, 2nd, 3rd & 4th Gen) with Precision Trackpad",59,0.17146596858638743,4.5,4.07753744390572,1.5040773967762742
Friday the 13th: The Game - Xbox One,54,0.13917975567190227,4.181818181818182,3.9889840465642745,1.4307461236907244
Frigidaire - Gallery 21.7 Cu. Ft. Counter-Depth French Door Refrigerator - Stainless Steel,669,0.828397212543554,4.183555964993091,6.505784060128229,1.4311615942170652
"Frigidaire 1.6 Cu Ft Retro Compact Refrigerator With Side Bottle Opener, Red",7,0.0636998254799302,4.473684210526316,1.9459101490553132,1.498212277323876
Frigidaire 17.6 Cu. ft. Counter-depth French Door Refrigerator - FRFG1723AV,3,0.21902268760907503,4.3896103896103895,1.0986122886681098,1.479240473629335
Frigidaire 40 lb. Freestanding Ice Maker in Stainless Steel,105,0.15903141361256545,4.0754716981132075,4.653960350157523,1.4049864941320431
"Frigidaire 5,000 BTU 115V Window-Mounted Mini Air Conditioner",167,0.823170731707317,4.168949771689498,5.117993812416755,1.4276641507784675
"Frigidaire 8,000 BTU Window-Mounted Slider / Casement Air Conditioner",395,0.8205574912891986,4.458333333333333,5.978885764901122,1.4947750041139605
Frigidaire Air Conditioner Thru-The-Wall Electronic,4,0.8162020905923345,3.5873015873015874,1.3862943611198906,1.2774002728807532
Frigidaire Countertop Ice Maker | Black Stainless Steel |,229,0.18215532286212915,4.0602409638554215,5.43372200355424,1.4012423225557638
"Frigidaire FFCD2418UW 24"" Built-in Dishwasher - White",113,0.8005226480836237,3.9643962848297214,4.727387818712341,1.3773535824169234
Frigidaire Fftr1821ts 18 Cu. ft. Stainless Steel Top Freezer Refrigerator,669,0.21836823734729494,4.182089552238806,6.505784060128229,1.4308110145119406
"Frigidaire Gallery FGID2468UD Built-in 24"" Dishwasher - Black",369,0.7787456445993032,4.115,5.910796644040527,1.4146388341290332
G Master FE 85 mm F1.4 GM Full-Frame E-Mount Mid-range Telephoto Lens,284,0.7822299651567944,4.493975903614458,5.648974238161206,1.5027378118472177
G PRO X Wireless DTS Headphone:X 2.0 Over-the-Ear Gaming Headset for Windows with Blue VO!CE Mic Filter Tech,7,0.22076788830715532,4.037037037037037,1.9459101490553132,1.3955110162248148
"G203 LIGHTSYNC Wired Optical Gaming Mouse with 8,000 DPI sensor",194,0.9015679442508711,4.602409638554217,5.267858159063328,1.5265800008099772
G604 LIGHTSPEED Wireless Optical Gaming Mouse with 25000 DPI HERO sensor,381,0.8527874564459931,3.6470588235294117,5.942799375126701,1.2939210409888755
G915 LIGHTSPEED TKL Wireless Mechanical GL Tactile Switch Gaming Keyboard with RGB Backlighting,219,0.16034031413612565,4.254545454545455,5.389071729816501,1.4479879301252305
"GIGABYTE 27"" 165 Hz 1440P Curved Gaming Monitor, 2560 x 1440 VA 1500R Display, 1ms (MPRT) Response Time, 92% DCI-P3, HDR Ready, FreeSync Premium, 1 x DisplayPort 1.2, 2 x HDMI 2.0, 2 x USB 3.0",397,0.10929319371727748,4.361111111111111,5.983936280687191,1.472726866892198
"GIGABYTE AERO 15 - 15.6"" 240 Hz - Intel Core i7-10750H - GeForce RTX 2070 Max-Q - 16 GB DDR4 - 512 GB SSD - Windows 10 Home - Gaming Laptop",3,0.10514834205933682,3.888888888888889,1.0986122886681098,1.3581234841531944
GIGABYTE AM4 AMD B450 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,19,0.19328097731239094,3.8867924528301887,2.9444389791664403,1.3575842552374593
